date,total_count,count,ratio,phrase,category,month
2023-09-10,313055,32,0.00010221846001501333,aging crisis,limiting,2023-09
2023-09-11,474764,55,0.00011584703136716347,aging crisis,limiting,2023-09
2023-09-12,501177,49,9.776984977363287e-05,aging crisis,limiting,2023-09
2023-09-13,512947,56,0.00010917307246167733,aging crisis,limiting,2023-09
2023-09-14,504052,65,0.00012895494909255395,aging crisis,limiting,2023-09
2023-09-15,477614,53,0.00011096827144932938,aging crisis,limiting,2023-09
2023-09-16,313024,48,0.0001533428746677571,aging crisis,limiting,2023-09
2023-09-17,307869,32,0.00010394031227567569,aging crisis,limiting,2023-09
2023-09-18,467258,64,0.00013696929747591266,aging crisis,limiting,2023-09
2023-09-19,502742,71,0.00014122551925241974,aging crisis,limiting,2023-09
2023-09-20,519399,128,0.0002464386723886646,aging crisis,limiting,2023-09
2023-09-21,511175,137,0.00026800997701374285,aging crisis,limiting,2023-09
2023-09-22,473154,60,0.0001268086077682953,aging crisis,limiting,2023-09
2023-09-23,316117,32,0.00010122834267059348,aging crisis,limiting,2023-09
2023-09-24,279092,27,9.674229286400184e-05,aging crisis,limiting,2023-09
2023-09-25,471557,45,9.54285484045407e-05,aging crisis,limiting,2023-09
2023-09-26,493643,57,0.00011546806092662106,aging crisis,limiting,2023-09
2023-09-27,505379,55,0.00010882921530178341,aging crisis,limiting,2023-09
2023-09-28,488069,69,0.00014137345334368706,aging crisis,limiting,2023-09
2023-09-29,447544,60,0.00013406503047745026,aging crisis,limiting,2023-09
2023-09-30,315650,30,9.504197687311896e-05,aging crisis,limiting,2023-09
2023-10-01,291636,55,0.00018859125759508429,aging crisis,limiting,2023-10
2023-10-02,449201,84,0.00018699869323532227,aging crisis,limiting,2023-10
2023-10-03,405978,42,0.00010345388173743404,aging crisis,limiting,2023-10
2023-10-04,414982,52,0.00012530663980606387,aging crisis,limiting,2023-10
2023-10-05,450132,45,9.997067526858788e-05,aging crisis,limiting,2023-10
2023-10-06,377905,111,0.00029372461332874666,aging crisis,limiting,2023-10
2023-10-07,251209,39,0.00015524921479724053,aging crisis,limiting,2023-10
2023-10-08,309776,35,0.0001129848664841692,aging crisis,limiting,2023-10
2023-10-09,440844,60,0.00013610256689441163,aging crisis,limiting,2023-10
2023-10-10,490873,58,0.00011815683486360015,aging crisis,limiting,2023-10
2023-10-11,503094,78,0.0001550406087132822,aging crisis,limiting,2023-10
2023-10-12,487234,43,8.82532828168806e-05,aging crisis,limiting,2023-10
2023-10-13,468088,49,0.00010468117106185162,aging crisis,limiting,2023-10
2023-10-14,310303,27,8.701172724723899e-05,aging crisis,limiting,2023-10
2023-10-15,229331,45,0.00019622292668675407,aging crisis,limiting,2023-10
2023-10-16,378908,57,0.00015043229491063794,aging crisis,limiting,2023-10
2023-10-17,354366,44,0.00012416541090285187,aging crisis,limiting,2023-10
2023-10-18,454881,178,0.00039131113412079204,aging crisis,limiting,2023-10
2023-10-19,324728,93,0.0002863935355127984,aging crisis,limiting,2023-10
2023-10-20,449556,54,0.00012011851693671089,aging crisis,limiting,2023-10
2023-10-21,300472,95,0.00031616922708272316,aging crisis,limiting,2023-10
2023-10-22,295955,34,0.00011488233008396547,aging crisis,limiting,2023-10
2023-10-23,414959,122,0.00029400494988661533,aging crisis,limiting,2023-10
2023-10-24,417249,39,9.346936721238398e-05,aging crisis,limiting,2023-10
2023-10-25,379766,44,0.00011586081955730634,aging crisis,limiting,2023-10
2023-10-26,375887,105,0.00027933926951450834,aging crisis,limiting,2023-10
2023-10-27,474875,52,0.00010950250065806791,aging crisis,limiting,2023-10
2023-10-28,240563,23,9.560905043585257e-05,aging crisis,limiting,2023-10
2023-10-29,279231,22,7.878781367398319e-05,aging crisis,limiting,2023-10
2023-10-30,325647,42,0.00012897401173663506,aging crisis,limiting,2023-10
2023-10-31,454676,32,7.037978692519509e-05,aging crisis,limiting,2023-10
2023-11-01,406342,53,0.00013043200063001117,aging crisis,limiting,2023-11
2023-11-02,313387,39,0.00012444677028721678,aging crisis,limiting,2023-11
2023-11-03,353019,29,8.214855291074985e-05,aging crisis,limiting,2023-11
2023-11-04,217424,25,0.00011498270660092722,aging crisis,limiting,2023-11
2023-11-05,238825,51,0.00021354548309431592,aging crisis,limiting,2023-11
2023-11-06,293997,99,0.0003367381299809182,aging crisis,limiting,2023-11
2023-11-07,349578,117,0.00033468925390041707,aging crisis,limiting,2023-11
2023-11-08,395019,65,0.00016454904700786545,aging crisis,limiting,2023-11
2023-11-09,477530,42,8.795258936611312e-05,aging crisis,limiting,2023-11
2023-11-10,496152,88,0.00017736500104806592,aging crisis,limiting,2023-11
2023-11-11,372697,41,0.00011000893487202742,aging crisis,limiting,2023-11
2023-11-12,343914,71,0.00020644696057735363,aging crisis,limiting,2023-11
2023-11-13,505874,90,0.00017790991432649236,aging crisis,limiting,2023-11
2023-11-14,531886,74,0.00013912755740891846,aging crisis,limiting,2023-11
2023-11-15,532214,164,0.00030814672293475934,aging crisis,limiting,2023-11
2023-11-16,528144,152,0.0002878002968887273,aging crisis,limiting,2023-11
2023-11-17,518066,172,0.00033200403037450825,aging crisis,limiting,2023-11
2023-11-18,374406,41,0.00010950679209200707,aging crisis,limiting,2023-11
2023-11-19,346778,44,0.00012688232817537444,aging crisis,limiting,2023-11
2023-11-20,489625,51,0.0001041613479703855,aging crisis,limiting,2023-11
2023-11-21,493213,54,0.00010948616520651321,aging crisis,limiting,2023-11
2023-11-22,570322,63,0.00011046391336823759,aging crisis,limiting,2023-11
2023-11-23,510558,41,8.030429451697946e-05,aging crisis,limiting,2023-11
2023-11-24,465253,44,9.457220050166254e-05,aging crisis,limiting,2023-11
2023-11-25,339983,20,5.882647073530147e-05,aging crisis,limiting,2023-11
2023-11-26,350990,25,7.122710048719337e-05,aging crisis,limiting,2023-11
2023-11-27,499915,79,0.00015802686456697638,aging crisis,limiting,2023-11
2023-11-28,531630,180,0.00033858134416793635,aging crisis,limiting,2023-11
2023-11-29,552523,295,0.0005339144252818435,aging crisis,limiting,2023-11
2023-11-30,560459,70,0.0001248976285508842,aging crisis,limiting,2023-11
2023-12-01,521593,85,0.00016296230969357333,aging crisis,limiting,2023-12
2023-12-02,370071,27,7.295897273766386e-05,aging crisis,limiting,2023-12
2023-12-03,346452,24,6.927366561601607e-05,aging crisis,limiting,2023-12
2023-12-04,508715,48,9.435538562849532e-05,aging crisis,limiting,2023-12
2023-12-05,439522,65,0.00014788793279972334,aging crisis,limiting,2023-12
2023-12-06,447712,52,0.00011614609391751841,aging crisis,limiting,2023-12
2023-12-07,444233,52,0.0001170556892441579,aging crisis,limiting,2023-12
2023-12-08,426877,84,0.00019677799459797554,aging crisis,limiting,2023-12
2023-12-09,306237,22,7.183978421941177e-05,aging crisis,limiting,2023-12
2023-12-10,301897,35,0.0001159335799958264,aging crisis,limiting,2023-12
2023-12-11,432070,85,0.0001967273821371537,aging crisis,limiting,2023-12
2023-12-12,453920,65,0.00014319703912583716,aging crisis,limiting,2023-12
2023-12-13,464155,39,8.402365589081233e-05,aging crisis,limiting,2023-12
2023-12-14,457220,52,0.00011373080792616246,aging crisis,limiting,2023-12
2023-12-15,434987,123,0.000282767071199829,aging crisis,limiting,2023-12
2023-12-16,299627,32,0.00010679945398779148,aging crisis,limiting,2023-12
2023-12-17,289281,39,0.00013481701183278542,aging crisis,limiting,2023-12
2023-12-18,432847,118,0.00027261364870265935,aging crisis,limiting,2023-12
2023-12-19,442004,68,0.000153844761585868,aging crisis,limiting,2023-12
2023-12-20,453183,271,0.000597992422487163,aging crisis,limiting,2023-12
2023-12-21,439238,111,0.00025271037569609187,aging crisis,limiting,2023-12
2023-12-22,409045,49,0.00011979122101480278,aging crisis,limiting,2023-12
2023-12-23,284409,22,7.735338895745212e-05,aging crisis,limiting,2023-12
2023-12-24,254126,14,5.5090781738192865e-05,aging crisis,limiting,2023-12
2023-12-25,262260,16,6.100815984137878e-05,aging crisis,limiting,2023-12
2023-12-26,334738,42,0.00012547126409311163,aging crisis,limiting,2023-12
2023-12-27,385441,53,0.00013750483212735543,aging crisis,limiting,2023-12
2023-12-28,390902,26,6.65128344188569e-05,aging crisis,limiting,2023-12
2023-12-29,368395,43,0.0001167225396653049,aging crisis,limiting,2023-12
2023-12-30,276938,15,5.416374784247738e-05,aging crisis,limiting,2023-12
2023-12-31,253133,13,5.135640157545638e-05,aging crisis,limiting,2023-12
2023-01-01,386660,9,2.3276263383851447e-05,aging population crisis,limiting,2023-01
2023-01-02,376736,6,1.592627197825533e-05,aging population crisis,limiting,2023-01
2023-01-03,463750,19,4.097035040431267e-05,aging population crisis,limiting,2023-01
2023-01-04,476285,46,9.658082870550195e-05,aging population crisis,limiting,2023-01
2023-01-05,513716,11,2.141260930163748e-05,aging population crisis,limiting,2023-01
2023-01-06,446257,14,3.1372056908911235e-05,aging population crisis,limiting,2023-01
2023-01-07,338006,51,0.0001508848955343988,aging population crisis,limiting,2023-01
2023-01-08,321144,13,4.0480282988316766e-05,aging population crisis,limiting,2023-01
2023-01-09,516613,16,3.097095891895868e-05,aging population crisis,limiting,2023-01
2023-01-10,518847,16,3.0837607232960776e-05,aging population crisis,limiting,2023-01
2023-01-11,555868,54,9.714536544647291e-05,aging population crisis,limiting,2023-01
2023-01-12,526056,34,6.463190230697873e-05,aging population crisis,limiting,2023-01
2023-01-13,488831,16,3.273114839279833e-05,aging population crisis,limiting,2023-01
2023-01-14,322746,21,6.506664683683144e-05,aging population crisis,limiting,2023-01
2023-01-15,311609,8,2.567319942620399e-05,aging population crisis,limiting,2023-01
2023-01-16,460938,22,4.772876178574993e-05,aging population crisis,limiting,2023-01
2023-01-17,508077,208,0.00040938676617914213,aging population crisis,limiting,2023-01
2023-01-18,524187,84,0.00016024815571542218,aging population crisis,limiting,2023-01
2023-01-19,517612,40,7.727796109827438e-05,aging population crisis,limiting,2023-01
2023-01-20,483858,24,4.960132931562566e-05,aging population crisis,limiting,2023-01
2023-01-21,325412,10,3.073027423696729e-05,aging population crisis,limiting,2023-01
2023-01-22,311528,16,5.13597493644231e-05,aging population crisis,limiting,2023-01
2023-01-23,474487,103,0.00021707654793492762,aging population crisis,limiting,2023-01
2023-01-24,503497,66,0.00013108320407072933,aging population crisis,limiting,2023-01
2023-01-25,513829,22,4.281580058735494e-05,aging population crisis,limiting,2023-01
2023-01-26,504774,59,0.00011688399164774731,aging population crisis,limiting,2023-01
2023-01-27,478129,32,6.692754465844991e-05,aging population crisis,limiting,2023-01
2023-01-28,327154,16,4.8906631127848045e-05,aging population crisis,limiting,2023-01
2023-01-29,337263,8,2.3720360668083957e-05,aging population crisis,limiting,2023-01
2023-01-30,498506,15,3.008990864703735e-05,aging population crisis,limiting,2023-01
2023-01-31,520924,48,9.21439595795164e-05,aging population crisis,limiting,2023-01
2023-02-01,545720,21,3.8481272447408926e-05,aging population crisis,limiting,2023-02
2023-02-02,521178,26,4.9886986787623425e-05,aging population crisis,limiting,2023-02
2023-02-03,479265,27,5.633626490563676e-05,aging population crisis,limiting,2023-02
2023-02-04,336576,9,2.6739874500855678e-05,aging population crisis,limiting,2023-02
2023-02-05,313435,117,0.00037328313685453126,aging population crisis,limiting,2023-02
2023-02-06,489890,93,0.00018983853518136725,aging population crisis,limiting,2023-02
2023-02-07,509337,47,9.227682261449689e-05,aging population crisis,limiting,2023-02
2023-02-08,527289,57,0.00010810011208274779,aging population crisis,limiting,2023-02
2023-02-09,519827,47,9.041469565836326e-05,aging population crisis,limiting,2023-02
2023-02-10,490576,28,5.707576399986954e-05,aging population crisis,limiting,2023-02
2023-02-11,321346,5,1.5559552631742733e-05,aging population crisis,limiting,2023-02
2023-02-12,315406,10,3.1705167308167885e-05,aging population crisis,limiting,2023-02
2023-02-13,484652,16,3.301337867170671e-05,aging population crisis,limiting,2023-02
2023-02-14,511527,27,5.278313754699165e-05,aging population crisis,limiting,2023-02
2023-02-15,517380,17,3.285786075998299e-05,aging population crisis,limiting,2023-02
2023-02-16,519253,36,6.933036496659624e-05,aging population crisis,limiting,2023-02
2023-02-17,484478,67,0.00013829317327102573,aging population crisis,limiting,2023-02
2023-02-18,321085,7,2.180108071071523e-05,aging population crisis,limiting,2023-02
2023-02-19,310960,41,0.000131849755595575,aging population crisis,limiting,2023-02
2023-02-20,443848,45,0.00010138606009264433,aging population crisis,limiting,2023-02
2023-02-21,479395,13,2.7117512698296813e-05,aging population crisis,limiting,2023-02
2023-02-22,501956,23,4.5820749229016087e-05,aging population crisis,limiting,2023-02
2023-02-23,496300,31,6.246222043119081e-05,aging population crisis,limiting,2023-02
2023-02-24,471742,32,6.783368875359837e-05,aging population crisis,limiting,2023-02
2023-02-25,323605,16,4.9442993773272974e-05,aging population crisis,limiting,2023-02
2023-02-26,307580,18,5.852136029650822e-05,aging population crisis,limiting,2023-02
2023-02-27,475064,12,2.5259754475186502e-05,aging population crisis,limiting,2023-02
2023-02-28,500745,81,0.00016175897912110954,aging population crisis,limiting,2023-02
2023-03-01,514545,66,0.00012826866454829024,aging population crisis,limiting,2023-03
2023-03-02,510532,23,4.505104479249097e-05,aging population crisis,limiting,2023-03
2023-03-03,478228,26,5.436737288490009e-05,aging population crisis,limiting,2023-03
2023-03-04,318967,8,2.5080964488489404e-05,aging population crisis,limiting,2023-03
2023-03-05,306986,9,2.9317297857231275e-05,aging population crisis,limiting,2023-03
2023-03-06,477110,36,7.545429775104273e-05,aging population crisis,limiting,2023-03
2023-03-07,491276,22,4.4781344905918466e-05,aging population crisis,limiting,2023-03
2023-03-08,479238,48,0.00010015900241633593,aging population crisis,limiting,2023-03
2023-03-09,500869,26,5.1909780800967915e-05,aging population crisis,limiting,2023-03
2023-03-10,474747,26,5.4766012212820724e-05,aging population crisis,limiting,2023-03
2023-03-11,312372,13,4.161704634218176e-05,aging population crisis,limiting,2023-03
2023-03-12,313775,9,2.8682973468249543e-05,aging population crisis,limiting,2023-03
2023-03-13,483073,20,4.140161010861712e-05,aging population crisis,limiting,2023-03
2023-03-14,502396,26,5.175200439493945e-05,aging population crisis,limiting,2023-03
2023-03-15,512681,17,3.315902091163901e-05,aging population crisis,limiting,2023-03
2023-03-16,515796,16,3.102001566510791e-05,aging population crisis,limiting,2023-03
2023-03-17,477867,24,5.0223179252804654e-05,aging population crisis,limiting,2023-03
2023-03-18,312067,5,1.6022200360819953e-05,aging population crisis,limiting,2023-03
2023-03-19,301941,15,4.967857959005236e-05,aging population crisis,limiting,2023-03
2023-03-20,473417,32,6.759368590481542e-05,aging population crisis,limiting,2023-03
2023-03-21,486641,29,5.959218397134643e-05,aging population crisis,limiting,2023-03
2023-03-22,503482,26,5.164037641862073e-05,aging population crisis,limiting,2023-03
2023-03-23,494531,38,7.684048118318164e-05,aging population crisis,limiting,2023-03
2023-03-24,462455,16,3.459796088268048e-05,aging population crisis,limiting,2023-03
2023-03-25,309743,9,2.9056346713242915e-05,aging population crisis,limiting,2023-03
2023-03-26,299147,19,6.351392459225732e-05,aging population crisis,limiting,2023-03
2023-03-27,475695,17,3.573718454051441e-05,aging population crisis,limiting,2023-03
2023-03-28,490819,24,4.8897862552183185e-05,aging population crisis,limiting,2023-03
2023-03-29,497556,27,5.426524853483829e-05,aging population crisis,limiting,2023-03
2023-03-30,420677,23,5.467377584227329e-05,aging population crisis,limiting,2023-03
2023-03-31,449869,27,6.001747175288806e-05,aging population crisis,limiting,2023-03
2023-04-01,315540,10,3.169170311212524e-05,aging population crisis,limiting,2023-04
2023-04-02,309179,5,1.6171861607677107e-05,aging population crisis,limiting,2023-04
2023-04-03,476836,10,2.0971570938435855e-05,aging population crisis,limiting,2023-04
2023-04-04,487193,47,9.647100840939833e-05,aging population crisis,limiting,2023-04
2023-04-05,488458,63,0.00012897731227659286,aging population crisis,limiting,2023-04
